x,y,Households,Population Density (Per Sq. Mile),Median Household Income (In 2010 Inflation Adjusted Dollars),Area (Land),Average Household Size,Climate Zone,Ave Max Temp,PreMax,CES 2.0 Score,% Total Population: Under 18 Years,% Total Population: 18 to 64 Years,% Total Population: 65 and Over,% Total Population: Not Hispanic or Latino: White Alone,% Total Population: Not Hispanic or Latino: Black or African American Alone,% Total Population: Hispanic or Latino,%Unemployed: 16 years and over,% Occupied Housing Units: Renter Occupied,% Low Birth Weight,%Building age: 2000 or later,%Building age: 1960-1999,%Building age: 1959 or earlier,%Vacant Housing Units,% Ozone,% PM2.5,% Drinking Water,% Traffic,% Groundwater Threats,% Imp. Water Bodies,% Solid Waste
-118.3239975,34.0233002,506,18279.74,35818,0.11334956,4.09,8,68.88771515,68.88771515,43.08421551,32.14,61.34,6.52,0,30.98,65.11,64.47876448,50.99,87.04028021,2.173913043,22.92490119,74.90118577,14.42687747,28.79974429,83.20745217,74.56864216,46.0521392,30.87724834,0,0
-118.2969971,34.0457001,427,16109.58,30719,0.083180308,3.14,9,69.07510757,69.07510757,44.96582355,29.1,65.07,5.82,6.19,0,84.48,45.44776119,98.83,84.93870403,5.854800937,27.86885246,66.2763466,4.683840749,35.83186831,83.10674723,74.56864216,73.75576899,27.62701168,0,0
-118.3499985,34.0251007,420,5382.269,41905,0.259741744,3.33,8,68.41022661,68.41022661,46.33719822,20.82,70.1,9.08,1.14,27.83,64.88,41.98855508,48.1,76.03202402,0,34.76190476,65.23809524,9.523809524,27.77688988,81.19335347,74.56864216,89.67194711,60.30293468,0,37.87834264
-118.3730011,34.0237999,430,6064.144,33750,0.15533933,2.19,8,68.04417211,68.04417211,51.16847025,14.65,67.62,17.73,2.34,46.71,33.01,64.11889597,66.74,95.8218664,0,8.604651163,91.39534884,0,25.61930638,80.26183283,74.56864216,70.38792566,50.61533607,80.62943262,41.05201293
-118.3209991,34.0311012,644,34813.08,32670,0.075977186,3.29,8,68.95664978,68.95664978,40.3932411,20.95,74.33,4.73,14.52,23.44,57.35,47.22117202,87.11,94.63347511,0,31.98757764,68.01242236,22.36024845,31.43679079,82.48992951,74.56864216,97.44293377,15.52540234,0,0
-118.3249969,34.0275993,537,18490.6,24981,0.093506997,3.22,8,68.88604355,68.88604355,42.48891253,33.55,60.84,5.61,1.56,27.36,67.5,60.90225564,65.74,83.17488116,0,5.2141527,94.7858473,0,30.23813329,82.90533736,74.56864216,38.63041038,30.87724834,0,0
-118.3550034,34.0317001,349,18370.64,36510,0.069621944,3.66,8,68.34130859,68.34130859,53.14055537,33.39,65.83,0.78,0,10.71,86.55,50.19546521,66.76,89.46710033,7.163323782,28.65329513,64.18338109,23.20916905,28.16046028,80.66465257,74.56864216,94.38692778,58.78826128,80.62943262,58.44842786
-118.3440018,34.0253983,215,10063.21,36083,0.063299907,2.96,8,68.54689026,68.54689026,39.11692843,13.19,75.2,11.62,0,26.37,70.8,35.16483516,57.67,92.34425819,0,16.74418605,83.25581395,8.837209302,28.65590539,81.72205438,74.56864216,47.93563677,74.02966235,0,10.40258595
-118.3430023,34.0279007,321,14175.67,39844,0.058903748,2.6,8,68.56015205,68.56015205,39.11692843,25.99,55.2,18.8,4.07,49.1,40.12,50.77844311,47.35,92.34425819,0,11.21495327,88.78504673,0,28.65590539,81.72205438,74.56864216,47.93563677,74.02966235,0,10.40258595
-118.3539963,34.0301018,283,15761.5,49205,0.06154237,3.43,8,68.37436218,68.37436218,53.14055537,19.48,69.9,10.62,1.86,24.12,74.02,39.48453608,53.36,89.46710033,3.180212014,25.08833922,71.73144876,6.007067138,28.16046028,80.66465257,74.56864216,94.38692778,58.78826128,80.62943262,58.44842786
-118.3580017,34.0234985,382,9654.058,16417,0.079241294,2,8,68.27142525,68.27142525,51.16847025,29.54,53.46,16.99,0,73.46,21.05,69.67320261,51.31,95.8218664,0,25.91623037,74.08376963,6.806282723,25.61930638,80.26183283,74.56864216,70.38792566,50.61533607,80.62943262,41.05201293
-118.3330002,34.0256004,461,15828.25,29219,0.073918489,2.54,8,68.74125824,68.74125824,46.46673011,27.09,61.71,11.2,0,40.43,50.26,64.44444444,75.92,95.25894421,0,19.95661605,80.04338395,11.4967462,29.13536839,82.38922457,74.56864216,47.6736934,70.84253708,0,0
-118.3330002,34.0298996,575,19879.96,24073,0.080281839,2.78,8,68.73132324,68.73132324,46.46673011,21.37,66.85,11.78,0.69,23.31,69.42,59.83709273,77.39,95.25894421,0,32,68,9.391304348,29.13536839,82.38922457,74.56864216,47.6736934,70.84253708,0,0
-118.3430023,34.0307999,373,14788.2,27014,0.050175136,1.99,8,68.56003418,68.56003418,39.11692843,28.71,59.57,11.73,4.58,62.94,32.48,52.02156334,75.34,92.34425819,0,12.33243968,87.66756032,12.60053619,28.65590539,81.72205438,74.56864216,47.93563677,74.02966235,0,10.40258595
-118.3379974,34.0301018,530,13381.79,37581,0.106263813,2.68,8,68.64356995,68.64356995,39.11692843,26.3,64.7,9,0,44.3,52.74,49.71870605,57.92,92.34425819,0,22.64150943,77.35849057,18.49056604,28.65590539,81.72205438,74.56864216,47.93563677,74.02966235,0,10.40258595
-118.3150024,34.0670013,491,25732.91,52716,0.038510989,2.02,9,68.62845993,68.62845993,27.83741769,18.67,62.86,18.47,18.77,0.81,6.86,49.64682139,80.04,5.228921691,0,57.02647658,42.97352342,4.887983707,37.97346971,79.46878147,74.56864216,56.11824872,35.7052698,0,0
-118.2949982,34.2709999,762,3389.713,81848,0.613916358,2.73,16,67.53065305,67.53065305,11.62271637,20.09,71.55,8.36,60.74,0,14.03,42.33541567,12.73,39.01676257,13.25459318,43.832021,42.91338583,3.543307087,75.65926163,61.24118832,69.09227307,2.756642135,0,0,0
-118.2829971,34.2629013,542,3887.414,61143,0.406954395,2.92,16,67.5353158,67.5353158,11.62271637,21.18,64.92,13.91,73.45,0,10.05,53.72945638,9.59,39.01676257,0,48.33948339,51.66051661,11.43911439,75.65926163,61.24118832,69.09227307,2.756642135,0,0,0
-118.2730026,34.1128998,925,11757.95,71077,0.146964387,1.87,9,67.99403763,67.99403763,17.15433088,14,78.7,7.29,49.59,4.69,9.55,35.01157407,78.16,11.27095321,0,43.78378378,56.21621622,5.081081081,52.94869746,75.42799597,74.56864216,83.44767369,0,55.4964539,58.44842786
-118.2809982,34.1174011,328,5780.262,223611,0.16487142,2.91,9,67.95607549,67.95607549,29.94010095,25.18,54.04,20.78,61.8,0,0,55.40398741,0,72.7045284,0,31.40243902,68.59756098,21.34146341,53.49208886,74.54682779,74.56864216,66.70824498,0,55.4964539,58.44842786
-118.2819977,34.1139984,401,12157.95,72463,0.057986755,1.76,9,67.99648094,67.99648094,29.94010095,7.09,80.29,12.62,62.13,4.82,9.79,27.5177305,55.11,72.7045284,2.244389027,18.95261845,78.80299252,6.234413965,53.49208886,74.54682779,74.56864216,66.70824498,0,55.4964539,58.44842786
-118.2870026,34.1050987,693,20803.3,68828,0.06388408,1.92,9,68.12671089,68.12671089,27.91994933,3.39,84.65,11.96,54.93,9.33,14.97,24.98118886,97.69,52.62697023,0,22.51082251,77.48917749,0,50.71120345,75.88116818,74.56864216,32.43108395,15.52540234,55.4964539,0
-118.2900009,34.1035995,432,18236.32,48182,0.062622298,2.64,9,68.15048981,68.15048981,27.91994933,10.42,71.11,18.48,62,0,29.16,56.04203152,48.15,52.62697023,0,20.37037037,79.62962963,3.009259259,50.71120345,75.88116818,74.56864216,32.43108395,15.52540234,55.4964539,0
-118.2890015,34.1147995,471,6507.764,78173,0.137374382,1.74,9,67.99835682,67.99835682,17.23380991,8.72,59.62,31.66,86.35,0,0.56,45.1901566,33.12,44.30823117,0,56.05095541,43.94904459,27.38853503,52.38932396,74.81117825,74.56864216,41.92341275,0,55.4964539,0
-118.2870026,34.1097984,666,16639.04,48750,0.066109573,1.65,9,68.0578537,68.0578537,17.23380991,3.18,78.54,18.27,83.64,0,4.82,43.90909091,98.05,44.30823117,0,22.52252252,77.47747748,7.357357357,52.38932396,74.81117825,74.56864216,41.92341275,0,55.4964539,0
-118.2959976,34.1136017,311,3329.222,146719,0.245703069,2.63,9,68.00654755,68.00654755,25.2199421,8.31,63.82,27.87,69.07,0,23.47,41.68704156,8.36,24.81861396,0,13.50482315,86.49517685,0,51.94182516,74.63494461,74.56864216,38.30609954,0,55.4964539,0
-118.2949982,34.1091003,235,4957.081,39946,0.068992212,1.46,9,68.06752205,68.06752205,25.2199421,3.8,66.37,29.82,60.23,0,19.01,52.04678363,45.11,24.81861396,0,12.34042553,87.65957447,13.19148936,51.94182516,74.63494461,74.56864216,38.30609954,0,55.4964539,0
-118.2959976,34.1066017,720,17237.03,85341,0.084121239,2.01,9,68.09766515,68.09766515,25.2199421,12.55,74,13.45,74,0,9.1,35.51724138,71.25,24.81861396,0,9.444444444,90.55555556,4.166666667,51.94182516,74.63494461,74.56864216,38.30609954,0,55.4964539,0
-118.3209991,34.1172981,790,7584.072,65977,0.145568242,1.4,9,67.91180725,67.91180725,11.33691107,5.71,81.7,12.59,80.8,2.99,6.43,33.60507246,73.42,70.87815862,0,25.82278481,74.17721519,7.594936709,52.42128816,72.86002014,74.56864216,17.92441063,18.27074787,0,0
-118.3509979,34.0996017,1142,31075.12,31549,0.056540416,1.54,9,67.94795227,67.94795227,19.20323187,8.59,74.67,16.73,90.84,0.63,4.78,46.55663062,85.2,36.91518639,0,84.67600701,15.32399299,4.553415061,45.53300304,73.77895267,74.56864216,40.45154048,39.25528558,0,0
-118.3310013,34.0924988,601,29768.67,46250,0.061709166,3.06,9,68.16134453,68.16134453,42.29165285,13.94,68.76,17.31,29.12,0,54.27,50.51714752,85.19,72.65449087,0,60.23294509,39.76705491,0,45.30925364,75.40281974,74.56864216,55.69414993,90.51751341,0,42.9033206
-118.3199997,34.0959015,571,14690.97,26827,0.097338675,2.5,9,68.18168386,68.18168386,43.51036937,23.43,64.34,12.24,25.31,8.6,52.52,54.82517483,90.37,63.66024518,2.802101576,55.16637478,42.03152364,11.2084063,46.15630494,75.99446123,74.56864216,74.11750031,70.84253708,0,0
-118.3199997,34.0923004,680,35008.19,25924,0.046931878,2.42,9,68.23845927,68.23845927,43.51036937,22.4,68.65,8.95,20.15,3.77,70.12,56.29945222,93.38,63.66024518,2.058823529,45.29411765,52.64705882,6.029411765,46.15630494,75.99446123,74.56864216,74.11750031,70.84253708,0,0
-118.2829971,34.092701,266,17094.5,58750,0.032115593,2.06,9,68.28627014,68.28627014,45.61232125,3.83,93.44,2.73,31.51,0,61.57,15.48269581,90.23,83.86289717,0,43.23308271,56.76691729,6.390977444,47.96228224,77.78197382,74.56864216,55.07047524,16.58251814,0,0
-118.2850037,34.0054016,475,27854.12,21902,0.05837556,3.42,8,69.01577759,69.01577759,60.82787943,33.39,63.53,3.08,0,11.75,88.25,52.58302583,69.26,90.94320741,0,19.78947368,80.21052632,0,29.34313569,85.68731118,74.56864216,99.87526506,0,0,26.5941816
-118.2850037,34.0012016,541,21195.92,22218,0.087375308,3.42,8,68.96263758,68.96263758,60.64923589,27.48,67.28,5.24,0,13.55,85.37,53.23974082,86.88,92.43182387,0,49.53789279,50.46210721,6.099815157,26.97778488,85.72507553,74.56864216,99.65074217,0,0,12.724067
-118.2819977,33.9925003,210,13001.83,38375,0.059453171,3.68,8,68.83786011,68.83786011,50.2299114,36.48,63.52,0,1.16,28.07,70.76,52.52263907,79.05,74.66850138,8.095238095,14.28571429,77.61904762,46.66666667,24.86814767,85.56143001,74.56864216,96.80678558,23.36699274,0,0
-118.3359985,33.9833984,363,15108.74,32094,0.074923513,3.12,8,68.37285309,68.37285309,41.47462012,35.07,56.18,8.75,5.74,72.08,14.93,67.22614841,66.12,86.85263948,9.917355372,55.37190083,34.7107438,15.70247934,13.90442704,83.2326284,74.56864216,52.48846202,0,0,37.87834264
-118.3470001,34.0191994,743,19124.02,30116,0.1036916,2.67,8,68.46844025,68.46844025,43.0826839,32.98,57.94,9.08,0,74.43,18.51,63.64094806,97.58,81.94896172,0,65.00672948,34.99327052,8.613728129,25.42752118,81.89828802,74.56864216,44.8422103,75.24455664,0,0
-118.348999,34.0139008,771,30556.19,27382,0.059136954,2.34,8,68.39388021,68.39388021,44.02322385,29.39,66.19,4.43,2.49,68.95,25.24,51.96458218,100,73.17988491,0,23.86511025,76.13488975,10.2464332,24.34073837,81.94864048,74.56864216,17.86204316,52.17734301,0,0
-118.2939987,33.9870987,243,13302.19,26932,0.070589902,3.86,8,68.80501302,68.80501302,48.7869987,40.68,57.08,2.24,0.85,24.28,73.59,69.6485623,74.07,99.0242682,20.16460905,28.39506173,51.44032922,0,22.56672527,85.14602216,74.56864216,42.45977298,23.36699274,0,0
-118.2890015,33.9846001,228,29382.61,52596,0.031957677,4.12,8,68.75940704,68.75940704,48.7869987,27.16,67.09,5.75,7.35,14.16,74.01,59.63791267,67.54,99.0242682,4.385964912,21.05263158,74.56140351,28.07017544,22.56672527,85.14602216,74.56864216,42.45977298,23.36699274,0,0
-118.2990036,33.9878998,338,25001.25,31515,0.062316891,4.61,8,68.79346593,68.79346593,40.96043116,40.69,54.81,4.49,0,32.54,67.46,72.01540436,45.27,82.87465599,3.25443787,11.83431953,84.9112426,9.467455621,21.52788876,84.84390735,74.56864216,46.75065486,5.269801199,0,0
-118.2990036,33.9854012,472,30244.65,36218,0.065962082,4.23,8,68.7514267,68.7514267,40.96043116,41.95,50.52,7.52,0,34.74,61.95,67.96992481,53.6,82.87465599,0,26.90677966,73.09322034,4.872881356,21.52788876,84.84390735,74.56864216,46.75065486,5.269801199,0,0
-118.3059998,33.9874001,406,26284.12,35917,0.071335852,4.62,8,68.76349182,68.76349182,46.46284029,28.69,65.55,5.76,0,23.25,76.75,62.56,55.67,90.34275707,7.389162562,20.44334975,72.16748768,6.650246305,19.86575036,84.45367573,74.56864216,40.67606337,58.78826128,0,90.9491625
-118.314003,33.9874001,214,6337.668,56667,0.115657679,3.43,8,68.70407274,68.70407274,46.46284029,36.83,51.85,11.32,0,36.56,63.44,61.11869031,34.11,90.34275707,0,30.37383178,69.62616822,0,19.86575036,84.45367573,74.56864216,40.67606337,58.78826128,0,90.9491625
-118.3119965,33.9840012,468,8148.301,33482,0.165555979,2.88,8,68.67157059,68.67157059,46.46284029,24.02,69.61,6.38,4.23,27.87,65.09,50.18532246,72.86,90.34275707,7.051282051,18.16239316,74.78632479,0,19.86575036,84.45367573,74.56864216,40.67606337,58.78826128,0,90.9491625
-118.2939987,33.9766006,343,21222.79,44083,0.066814981,4.13,8,68.64164861,68.64164861,41.39898232,25.18,65.23,9.59,0,32.44,67.56,56.84062059,21.28,85.60170128,0,16.90962099,83.09037901,0,20.69681956,84.78096677,74.56864216,42.93376575,23.36699274,0,0
-118.302002,33.9765015,270,9550.738,11284,0.067324636,2.38,8,68.61946678,68.61946678,38.22784097,44.95,44.33,10.73,0,72.16,27.84,76.36080871,78.89,96.5849387,8.148148148,50,41.85185185,0,19.67396516,84.49144008,74.56864216,44.39316453,30.87724834,0,0
-118.2860031,33.9770012,448,34207.34,17039,0.041862356,3.2,8,68.64644368,68.64644368,54.3135666,42.74,52.45,4.82,0,19.2,80.38,67.59776536,74.78,59.36952715,1.785714286,47.54464286,50.66964286,0,22.16717277,85.0327291,74.56864216,99.51353374,23.36699274,0,0
-118.276001,33.9872017,393,20299.33,20871,0.069903799,3.61,8,68.7391758,68.7391758,50.38566082,45.1,52.22,2.68,0,19.87,80.13,67.30091614,70.23,20.14010508,12.72264631,13.74045802,73.53689567,5.597964377,24.32475627,85.63695871,74.56864216,98.90233254,28.77879457,0,0
-118.2630005,33.9855995,446,5173.998,32727,0.375338419,4.35,8,68.58748518,68.58748518,63.30704388,40.42,58.71,0.88,0,6.18,93.82,63.38825953,80.27,95.58418814,3.811659193,34.08071749,62.10762332,17.26457399,25.60332428,85.93907351,74.56864216,54.84595235,80.0725781,0,63.94357919
-118.2720032,33.9872017,291,22659.33,36813,0.07003739,5.45,8,68.70519447,68.70519447,63.30704388,30.06,60.17,9.77,0,15.82,84.18,63.26402016,52.23,95.58418814,27.14776632,10.30927835,62.54295533,0,25.60332428,85.93907351,74.56864216,54.84595235,80.0725781,0,63.94357919
-118.276001,33.9760017,314,33871.26,57841,0.046411026,5.01,8,68.60543442,68.60543442,60.15579256,40.59,52.67,6.74,0,12.28,86.13,72.90076336,48.09,96.9352014,6.687898089,32.48407643,60.82802548,29.29936306,22.85440307,85.24672709,74.56864216,99.30148435,16.58251814,0,23.18542463
-118.2590027,33.9729996,302,20062.35,31328,0.06220608,4.13,8,68.41536522,68.41536522,55.79032405,28.61,65.47,5.93,0,21.23,78.77,60.73717949,52.32,87.57818364,0,3.973509934,96.02649007,9.602649007,23.63752597,85.23413897,74.56864216,30.98415866,39.25528558,0,63.94357919
-118.2630005,33.9729996,271,13975.07,29896,0.061967469,3.2,8,68.46673203,68.46673203,55.79032405,24.94,67.9,7.16,0,39.15,60.85,66.8591224,53.87,87.57818364,0,12.17712177,87.82287823,31.36531365,23.63752597,85.23413897,74.56864216,30.98415866,39.25528558,0,63.94357919
-118.1999969,34.1269989,427,9714.541,67297,0.153378317,3.49,9,67.61072254,67.61072254,22.80060057,23.62,54.56,21.81,15.17,3.49,61.95,63.89261745,9.13,65.69927446,0,31.61592506,68.38407494,5.152224824,60.98769378,75.21399799,27.71942986,12.9225396,0,0,0
-118.1900024,34.1060982,466,21487.67,56755,0.055287515,2.55,9,67.64369965,67.64369965,30.1957618,26.43,70.37,3.2,8.75,3.11,79.46,43.51851852,59.66,38.70402802,0,65.66523605,34.33476395,6.652360515,57.95109477,78.66314199,27.71942986,86.69078209,10.03471127,41.97695035,0
-118.1849976,34.1114006,380,10830.96,36779,0.095836351,2.73,9,67.61046448,67.61046448,30.1957618,24.57,59.93,15.51,12.14,0,76.11,59.73025048,70.26,38.70402802,16.84210526,28.42105263,54.73684211,0,57.95109477,78.66314199,27.71942986,86.69078209,10.03471127,41.97695035,0
-118.1959991,34.1081009,704,23455.81,38088,0.09980471,3.33,9,67.65681712,67.65681712,33.50997544,29.05,66.68,4.27,8.5,1.37,85.48,52.92609996,79.69,48.82411809,0,40.05681818,59.94318182,11.07954545,56.67252677,78.65055388,27.71942986,46.91281028,26.2858946,41.97695035,0
-118.2259979,34.1212997,365,12647.53,61161,0.085629354,2.97,9,67.73735809,67.73735809,16.43368509,30.1,56.97,12.93,4.71,5.26,56.05,56.23268698,64.11,16.2246685,0,61.91780822,38.08219178,21.36986301,56.96020457,75.84340383,27.71942986,69.75177747,15.52540234,0,23.18542463
-118.2399979,34.1226006,364,2027.291,76731,0.403494147,2.25,9,67.7832251,67.7832251,38.00703383,13.45,69.44,17.11,32.03,3.91,28.73,25.67237164,42.58,39.71728797,0,43.40659341,56.59340659,0,56.27297427,75.05035247,27.71942986,82.11300985,88.51372673,55.4964539,23.18542463
-118.2300034,34.1169014,510,7421.758,74559,0.209114868,3.04,9,67.78188578,67.78188578,38.98588883,17.07,75.91,7.02,21.65,1.1,48.9,49.48453608,31.18,96.4473355,5.68627451,43.7254902,50.58823529,8.62745098,55.37797667,76.88821752,27.71942986,71.53548709,81.74502998,55.4964539,14.1933588
-118.2470016,34.1172981,343,5709.67,26947,0.275147221,4.58,9,67.85988235,67.85988235,59.44091796,39.15,48.64,12.22,8.91,1.08,76.7,70.01909612,82.51,79.42206655,0.874635569,48.10495627,51.02040816,2.332361516,55.23413777,75.52870091,27.71942986,88.92353748,91.06973809,55.4964539,58.44842786
-118.3479996,34.0307999,509,19670.47,31821,0.092575332,3.58,8,68.4741394,68.4741394,46.33719822,31.47,64.14,4.39,3.4,27.51,62.82,53.487095,60.12,76.03202402,0,5.10805501,94.89194499,10.80550098,27.77688988,81.19335347,74.56864216,89.67194711,60.30293468,0,37.87834264
-118.3199997,34.0275993,317,15017.82,46646,0.07670885,3.63,8,68.97996521,68.97996521,42.48891253,33.25,55.04,11.72,6.42,29.69,58.07,64.23611111,40.69,83.17488116,0,21.4511041,78.5488959,3.154574132,30.23813329,82.90533736,74.56864216,38.63041038,30.87724834,0,0
-118.3379974,34.0206985,320,5480.373,58482,0.099628261,1.71,8,68.62926292,68.62926292,39.22999701,8.24,50.55,41.21,15.75,67.58,0,56.59340659,30.63,56.09206905,0,3.75,96.25,0,26.65814288,82.25075529,74.56864216,50.0935512,80.57746923,0,0
-118.3430023,34.0210991,445,8170.691,58233,0.115657293,2.12,8,68.53193665,68.53193665,39.22999701,20.85,50.69,28.47,1.9,50.79,2.33,62.53968254,38.65,56.09206905,0,1.573033708,98.42696629,8.314606742,26.65814288,82.25075529,74.56864216,50.0935512,80.57746923,0,0
-118.3190002,34.0223999,432,16163.22,56591,0.090637872,3.39,8,68.96914164,68.96914164,43.08421551,18.57,70.31,11.13,4.1,38.29,56.93,53.51535836,47.22,87.04028021,4.62962963,2.546296296,92.82407407,5.787037037,28.79974429,83.20745217,74.56864216,46.0521392,30.87724834,0,0
-118.3379974,34.0253983,473,16196.03,54612,0.096566857,3.31,8,68.63967323,68.63967323,39.11692843,35.42,57.86,6.71,8.12,26.6,60.74,55.0511509,65.54,92.34425819,0,6.976744186,93.02325581,0,28.65590539,81.72205438,74.56864216,47.93563677,74.02966235,0,10.40258595
-118.3270035,34.0311012,670,30969.39,23894,0.059348924,2.74,8,68.84592692,68.84592692,40.3932411,35.64,53.04,11.32,4.73,38.52,55.06,63.92818281,94.03,94.63347511,0,22.3880597,77.6119403,18.05970149,31.43679079,82.48992951,74.56864216,97.44293377,15.52540234,0,0
-118.3300018,34.0251007,330,11450.23,37381,0.097465316,3.38,8,68.78148778,68.78148778,46.46673011,30.56,55.02,14.43,0,39.61,55.91,67.47311828,76.67,95.25894421,0,10,90,0,29.13536839,82.38922457,74.56864216,47.6736934,70.84253708,0,0
-118.3209991,34.0379982,539,16485.02,38884,0.087533996,2.68,9,68.92120972,68.92120972,40.96132865,30.28,61.4,8.32,4.78,28.14,57.1,49.48024948,82.56,56.80510383,0,29.68460111,70.31539889,5.751391466,32.1879495,82.06193353,74.56864216,99.68816265,23.36699274,0,0
-118.3519974,34.036499,516,20202.17,39632,0.10583022,4.14,9,68.39315796,68.39315796,55.18837867,42.56,54.25,3.18,0.47,20.77,77.03,62.25444341,62.02,82.21165874,6.782945736,15.11627907,78.10077519,7.945736434,30.44590059,80.32477341,74.56864216,99.27653736,58.78826128,80.62943262,58.44842786
-118.3639984,34.0355988,278,16636.36,38942,0.056202191,3.36,8,68.20256805,68.20256805,48.3356134,30.8,63.74,5.45,0,29.09,70.91,51.65775401,66.91,38.05354016,0,28.77697842,71.22302158,0,29.77465239,79.88418933,74.56864216,98.49070725,54.08646261,80.62943262,58.44842786
-118.3379974,34.0414009,201,16396.05,38688,0.03061713,2.5,9,68.61864853,68.61864853,36.3717959,26.69,69.32,3.98,0,40.24,59.76,45.01992032,70.65,49.79984989,0,35.32338308,64.67661692,10.44776119,32.427681,80.82829809,74.56864216,72.3213172,28.54212685,0,0
-118.362999,34.0405998,479,17849.4,55069,0.081627405,3.04,9,68.22584686,68.22584686,44.51664308,30.13,62.93,6.93,0,33.97,53.47,66.09471517,70.56,97.62321741,2.922755741,18.16283925,78.91440501,18.37160752,31.32491609,79.70795569,74.56864216,67.36934015,50.99400442,80.62943262,27.71084337
-118.3450012,34.0359993,452,31196.36,39375,0.055070525,3.8,9,68.51362101,68.51362101,40.29719639,35.97,61.64,2.39,5.82,43.89,49.48,59.83701979,55.75,41.9189392,6.85840708,15.04424779,78.09734513,1.991150442,30.92536359,80.87865055,74.56864216,98.82749158,36.79394131,80.62943262,23.18542463
-118.3560028,34.0391998,436,20162.52,46719,0.071965198,3.33,9,68.33448792,68.33448792,48.3356134,31.22,63.2,5.58,4.69,26.88,64.37,58.44245348,55.5,38.05354016,0,40.82568807,59.17431193,0,29.77465239,79.88418933,74.56864216,98.49070725,54.08646261,80.62943262,58.44842786
-118.3580017,34.0354004,254,16779.86,32273,0.058403359,3.86,8,68.29691315,68.29691315,48.3356134,32.35,56.94,10.71,0,33.06,63.06,62.55102041,21.65,38.05354016,0,10.23622047,89.76377953,0,29.77465239,79.88418933,74.56864216,98.49070725,54.08646261,80.62943262,58.44842786
-118.3399963,34.0368996,188,7863.681,56389,0.052519934,2.2,9,68.59819412,68.59819412,40.29719639,35.84,57.39,6.78,10.65,43.83,34.87,45.03631961,59.04,41.9189392,0,12.23404255,87.76595745,17.55319149,30.92536359,80.87865055,74.56864216,98.82749158,36.79394131,80.62943262,23.18542463
-118.2730026,34.1391983,1052,4125.829,42937,0.57636908,2.26,9,67.72964622,67.72964622,52.80169553,25.27,67.75,6.98,27.08,2.86,58.03,48.23380992,92.4,78.18363773,0,59.41064639,40.58935361,5.323193916,57.64743487,72.4572004,52.35058765,97.60508919,98.91132849,63.56382979,97.70790479
-118.348999,34.0383987,429,11838.62,29511,0.096295041,2.43,9,68.44097519,68.44097519,55.18837867,18.68,73.07,8.25,3.95,39.39,55.61,63.50877193,79.72,82.21165874,0,18.88111888,81.11888112,8.857808858,30.44590059,80.32477341,74.56864216,99.27653736,58.78826128,80.62943262,58.44842786
-118.2839966,34.2443008,521,4878.931,71017,0.311953569,2.76,9,67.5196029,67.5196029,25.14309625,23.13,56.84,20.04,72.21,6.9,11.63,60.90670171,24.76,15.74931198,0,54.7024952,45.2975048,10.3646833,73.58158862,63.21752266,63.6784196,82.43732069,65.30451246,63.56382979,0
-118.3509979,34.2108994,273,9495.635,53750,0.102573448,3.57,9,67.35244751,67.35244751,35.31193976,32.34,58.93,8.73,5.95,0,86.76,68.275154,12.09,20.02752064,3.296703297,17.21611722,79.48717949,0,69.26642161,65.28197382,69.09227307,91.03155794,90.81729252,63.56382979,0
-118.3470001,34.2085991,253,6298.976,43229,0.087474537,2.18,9,67.3618988,67.3618988,35.31193976,5.63,86.57,7.8,19.6,0,63.16,38.8384755,43.48,20.02752064,5.138339921,27.27272727,67.58893281,0,69.26642161,65.28197382,69.09227307,91.03155794,90.81729252,63.56382979,0
-118.3190002,34.2635994,770,11386.69,61346,0.197950338,2.6,9,67.49850191,67.49850191,30.67808896,18.32,71.48,10.2,52.31,7.14,28.79,52.83939663,50.78,66.04953715,0,40.64935065,59.35064935,0,76.80997283,59.27744209,61.05276319,81.96332793,0,0,69.11548634
-118.3479996,34.2585983,726,1481.182,92647,1.263180756,2.58,9,67.46251736,67.46251736,16.30077441,17.74,67.72,14.54,78.14,0,13.09,49.91982897,22.59,40.08006005,0.964187328,26.1707989,72.86501377,4.407713499,75.51542273,61.17824773,69.09227307,43.42023201,31.09813821,0,77.28474875
-118.3840027,34.2775002,431,7496.18,80660,0.198634511,3.45,9,67.44414393,67.44414393,34.26693183,27.6,66.08,6.31,22.43,13.03,62.46,43.04902619,12.53,61.39604704,0,57.30858469,42.69141531,7.88863109,79.59085824,56.31923464,84.24606152,74.39191718,0,0,23.18542463
-118.288002,34.0922012,726,28654.28,34682,0.073496866,2.9,9,68.30959892,68.30959892,45.61232125,25.07,67.34,7.6,9.83,13.3,58.31,52.56410256,95.18,83.86289717,0,64.87603306,35.12396694,1.652892562,47.96228224,77.78197382,74.56864216,55.07047524,16.58251814,0,0
-118.288002,34.0946007,706,26946.14,48462,0.073145899,2.79,9,68.27311859,68.27311859,32.5432683,23.74,68.8,7.46,15.47,1.17,45.51,43.48046677,87.96,68.20115086,0,49.57507082,50.42492918,13.59773371,48.76138725,77.13997986,74.56864216,48.8960958,15.52540234,0,0
-118.2890015,34.097599,194,4723.477,41842,0.089976093,2.19,9,68.22610188,68.22610188,32.5432683,27.06,62.36,10.59,16,0,79.76,35.29411765,100,68.20115086,0,44.32989691,55.67010309,39.17525773,48.76138725,77.13997986,74.56864216,48.8960958,15.52540234,0,0
