x,y,Households,Population Density (Per Sq. Mile),Median Household Income (In 2010 Inflation Adjusted Dollars),Area (Land),Average Household Size,Climate Zone,Ave Max Temp,PreMax,CES 2.0 Score,% Total Population: Under 18 Years,% Total Population: 18 to 64 Years,% Total Population: 65 and Over,% Total Population: Not Hispanic or Latino: White Alone,% Total Population: Not Hispanic or Latino: Black or African American Alone,% Total Population: Hispanic or Latino,%Unemployed: 16 years and over,% Occupied Housing Units: Renter Occupied,% Low Birth Weight,%Building age: 2000 or later,%Building age: 1960-1999,%Building age: 1959 or earlier,%Vacant Housing Units,% Ozone,% PM2.5,% Drinking Water,% Traffic,% Groundwater Threats,% Imp. Water Bodies,% Solid Waste
-118.4700012,34.2537003,500,13342.97,50682,0.138424966,3.69,9,66.91556422,66.91556422,28.35122448,27.02,62.59,10.4,11.21,5.85,62.15,49.0525176,52.8,78.58393795,9.6,52,38.4,0,78.36023654,57.95568983,69.09227307,82.37495322,0,0,0
-118.4629974,34.2591019,313,10396.28,77375,0.12629518,4.19,9,66.98620224,66.98620224,25.61168813,27.57,59.18,13.25,19.42,2.44,76.31,48.8956588,0,70.84063047,0,4.47284345,95.52715655,5.431309904,79.83058974,56.82275932,69.09227307,95.65922415,0,0,0
-118.4840012,34.2531013,372,8009.024,90956,0.130477825,2.81,9,66.87870312,66.87870312,28.22455808,16.84,68.04,15.12,37.61,11.2,31.1,48.03827751,6.18,88.37878409,0,6.720430108,93.27956989,0,79.06344894,57.22557905,69.09227307,82.31258576,0,0,0
-118.4759979,34.2524986,428,8437.449,52778,0.161897275,3.19,9,66.88918235,66.88918235,28.22455808,29.21,60.98,9.81,19.18,0.73,52.71,51.02489019,33.64,88.37878409,0,27.3364486,72.6635514,23.13084112,79.06344894,57.22557905,69.09227307,82.31258576,0,0,0
-118.5339966,34.2700005,288,4481.139,94219,0.190353392,2.96,9,67.18490383,67.18490383,21.89950235,18.17,63.66,18.17,69.52,0,19.23,59.67174678,5.9,80.94821116,0,34.02777778,65.97222222,0,80.62969474,53.03373615,69.09227307,85.15654235,15.52540234,41.97695035,81.4869233
-118.5400009,34.2714005,211,3042.925,64044,0.19192058,2.77,9,67.23697524,67.23697524,21.89950235,35.45,43.15,21.4,59.42,0,26.71,60.10273973,0,80.94821116,0,65.4028436,34.5971564,22.27488152,80.62969474,53.03373615,69.09227307,85.15654235,15.52540234,41.97695035,81.4869233
-118.5879974,34.2607994,587,4853.532,80208,0.451011742,3.13,9,67.44468638,67.44468638,25.38278232,16.54,59.29,24.17,77.62,0,5.3,58.74828689,5.45,26.73254941,2.385008518,67.97274276,29.64224872,0,76.49033083,51.15810675,69.09227307,69.3027317,21.26853897,0,0
-118.5749969,34.2652016,395,1756.44,122228,0.649609573,2.89,9,67.38944111,67.38944111,22.83999484,12.09,61.79,26.12,76.95,0,20.77,52.05959684,3.54,64.51088316,0,96.4556962,3.544303797,0,77.99264823,51.78751259,69.09227307,73.03230635,15.52540234,0,0
-118.5230026,34.2345009,218,1995.234,87188,0.297208327,2.72,9,66.86540629,66.86540629,21.44600183,9.44,63.74,26.81,97.81,0,2.19,53.11973019,0,40.00500375,0,2.293577982,97.70642202,0,77.43327473,57.38922457,69.09227307,37.7822128,59.13537393,41.97695035,23.18542463
-118.2740021,34.0569992,268,27558.65,24211,0.034254213,3.24,9,68.72506332,68.72506332,47.76312595,18.22,68.75,13.03,0,0,90.04,41.20762712,100,87.00275206,0,42.91044776,57.08955224,6.343283582,40.64248042,82.88016113,74.56864216,49.2952476,27.62701168,0,0
-118.2639999,34.0570984,980,71320.48,17119,0.047882461,3.48,9,68.62434642,68.62434642,48.7227858,34.79,59.71,5.51,2.49,0.35,95.26,55.57833089,100,97.82336753,0,37.75510204,62.24489796,4.285714286,41.96899473,83.16968781,74.56864216,51.59037046,61.40738403,0,37.87834264
-118.2659988,34.0592003,871,86409.45,21101,0.027010936,2.52,9,68.62491608,68.62491608,42.54930686,30.21,64.53,5.27,7.16,8.95,79.13,61.52527849,100,49.28696522,12.85878301,51.32032147,35.82089552,9.529276693,42.14479783,82.80463243,74.56864216,41.22489709,30.87724834,0,23.18542463
-118.2699966,34.0516014,773,44223.89,19844,0.058475174,3.35,9,68.76779175,68.76779175,52.72424051,31.83,63.07,5.1,2.63,8.24,86.7,66.51198763,95.08,83.87540655,22.38033635,25.22639069,52.39327296,17.076326,39.98721432,83.69838872,74.56864216,89.41000374,42.50552225,0,0
-118.2799988,34.0560989,767,51665.5,30928,0.049007563,3.01,9,68.82012749,68.82012749,54.20017527,18.36,71.2,10.43,3.2,1.58,81,46.87993681,100,97.54816112,4.954367666,46.41460235,48.63102999,4.954367666,39.65159022,82.36404834,74.56864216,55.70662343,40.24929,0,0
-118.2829971,34.0575981,576,33391.33,17218,0.03426039,1.99,9,68.81160355,68.81160355,54.20017527,21.15,69.93,8.92,6.38,12.15,65.91,50.6993007,100,97.54816112,12.32638889,28.125,59.54861111,9.027777778,39.65159022,82.36404834,74.56864216,55.70662343,40.24929,0,0
-118.2990036,34.074501,658,52926.52,35045,0.040452311,3.21,9,68.58003044,68.58003044,39.78003778,24.85,70.34,4.81,1.35,12.33,67.49,44.7921532,89.67,89.67975982,2.887537994,62.15805471,34.95440729,1.671732523,42.11283363,79.35548842,74.56864216,52.85019334,15.52540234,0,23.18542463
-118.3069992,34.0634995,1215,32120.31,23750,0.071699174,1.9,9,68.7246666,68.7246666,32.01133436,16.2,74.25,9.55,9.73,10.59,36.3,43.81241858,100,9.194395797,1.810699588,35.3909465,62.79835391,1.481481481,38.74061052,80.3121853,74.56864216,62.57951852,62.49605554,0,0
-118.2929993,34.0671997,1019,70685.59,30432,0.035778158,2.48,9,68.68481445,68.68481445,36.15517819,23.13,67.89,8.98,13.88,0,54.29,42.26967181,100,72.50437828,3.532875368,59.96074583,36.5063788,5.593719333,40.73837302,80.50100705,74.56864216,62.19284021,15.52540234,0,0
-118.3069992,34.0597,594,21492.33,41404,0.077190319,2.79,9,68.79245758,68.79245758,29.25321772,19.65,71.37,8.98,1.99,0.9,20.07,56.05786618,87.88,44.10808106,5.050505051,77.1043771,17.84511785,7.575757576,37.62186351,80.8408862,74.56864216,34.30210802,68.50741559,0,0
-118.3249969,34.0583992,683,16610.11,74550,0.110234101,2.68,9,68.65609741,68.65609741,21.21931214,26.32,71.93,1.75,26.93,7.86,15.13,38.50354997,51.1,29.34701026,0,56.51537335,43.48462665,9.224011713,36.00767141,79.83383686,74.56864216,49.95634277,57.93625749,0,0
-118.3300018,34.0591011,261,4837.163,111815,0.12962145,2.4,9,68.59705607,68.59705607,21.21931214,8.77,60.13,31.1,19.62,41.79,0,52.47208931,0,29.34701026,0,27.96934866,72.03065134,5.363984674,36.00767141,79.83383686,74.56864216,49.95634277,57.93625749,0,0
-118.3079987,34.0526009,226,23755.47,23173,0.023363043,2.46,9,68.90362549,68.90362549,37.9139155,25.59,64.32,10.09,2.7,4.68,58.38,76.75675676,85.4,11.15836878,0,36.72566372,63.27433628,8.407079646,36.72686591,81.59617321,74.56864216,38.94224772,57.93625749,0,0
-118.302002,34.0489006,454,25255.6,30507,0.052740785,2.93,9,68.99341075,68.99341075,37.1889038,30.03,64.57,5.41,1.95,0.83,77.18,54.27927928,88.77,45.44658494,1.982378855,26.8722467,71.14537445,8.370044053,36.10356401,82.0367573,74.56864216,50.40538855,55.58535816,0,0
-118.3059998,34.049099,812,28186.44,24242,0.077732406,2.7,9,68.96049957,68.96049957,37.1889038,29.3,58.15,12.55,2.15,8.31,50.94,55.86490187,87.68,45.44658494,7.019704433,37.43842365,55.54187192,4.064039409,36.10356401,82.0367573,74.56864216,50.40538855,55.58535816,0,0
-118.3600006,34.0681,413,11042.77,52140,0.069728894,1.86,9,68.16783524,68.16783524,17.59953961,12.34,78.7,8.96,68.96,0,14.03,41.94805195,100,81.41105829,0,5.811138015,94.18886199,11.86440678,36.29534921,76.83786506,74.56864216,71.08644131,49.43199748,0,0
-118.3550034,34.0637016,712,11348.79,74688,0.11366848,1.81,9,68.24971466,68.24971466,14.96927795,8.53,86.59,4.88,42.87,5.97,11.16,28.8372093,100,52.25168877,9.269662921,56.03932584,34.69101124,28.51123596,35.20856641,77.89526687,74.56864216,69.98877386,23.87188388,0,0
-118.3460007,34.0668983,1283,37409.47,49302,0.051404099,1.5,9,68.32891083,68.32891083,9.847242698,13.16,81.49,5.36,67.97,11.75,4.52,32.13728549,100,27.55816863,0,25.25331255,74.74668745,8.183943882,35.84785041,78.23514602,74.56864216,65.84757391,57.93625749,0,0
-118.3779984,34.0564995,792,17364.49,43258,0.073540881,1.61,9,68.00468191,68.00468191,23.22143309,6.73,79.72,13.55,74.31,3.99,4.78,34.53406421,92.17,64.87365524,0,58.20707071,41.79292929,0,33.2747323,77.05186304,63.00325081,54.65884994,55.58535816,0,0
-118.3809967,34.0569,1346,30076.63,43796,0.0847502,1.89,9,67.97054418,67.97054418,23.22143309,11.73,69.2,19.07,90.94,1.92,3.1,47.82267556,81.87,64.87365524,0,39.82169391,60.17830609,2.303120357,33.2747323,77.05186304,63.00325081,54.65884994,55.58535816,0,0
-118.3789978,34.0611992,736,30281.74,53750,0.042269694,1.74,9,67.9818325,67.9818325,38.08111958,6.72,76.88,16.41,77.11,10.62,0.47,45.3125,82.88,91.88141106,0,56.79347826,43.20652174,1.358695652,33.8820521,76.47280967,74.56864216,66.44630161,43.07352477,0,0
-118.3820038,34.0611992,578,21891.78,42083,0.046318747,1.75,9,67.94992828,67.94992828,38.08111958,17.55,67.46,14.99,71.3,0,21.3,41.32149901,86.33,91.88141106,0,49.1349481,50.8650519,15.05190311,33.8820521,76.47280967,74.56864216,66.44630161,43.07352477,0,0
-118.3860016,34.0546989,443,11387.21,58869,0.077982215,2,9,67.92432949,67.92432949,21.48122798,14.64,68.24,17.12,61.04,9.35,27.7,50.56306306,81.94,37.76582437,3.386004515,17.15575621,79.45823928,0,32.4596452,77.00151057,42.54813703,41.12510914,28.77879457,0,0
-118.3820038,34.0522995,1013,27418.99,59841,0.071410369,1.93,9,67.96463966,67.96463966,24.60094453,9.96,77.32,12.72,54.55,13.13,15.68,42.28804903,88.15,81.63622717,0,41.85587364,58.14412636,6.120434353,31.948218,77.693857,62.99074769,32.58076587,50.18933417,80.62943262,0
-118.5400009,34.0428009,1539,4718.907,97083,0.751657151,2.3,6,67.61218534,67.61218534,13.47659168,22.47,58.67,18.86,83.34,0.93,6.2,48.71722582,31.12,26.20715537,6.822612086,41.91033138,51.26705653,11.50097466,25.77912738,69.52416918,42.54813703,59.08694025,70.84253708,76.52925532,0
-118.5210037,34.0379982,395,4695.529,228375,0.250025097,2.97,6,67.63093676,67.63093676,15.23852875,31.94,49.4,18.65,95.57,0,1.87,58.43270869,6.33,88.441331,7.594936709,29.87341772,62.53164557,9.620253165,25.71519898,70.29204431,42.54813703,44.29337657,0,71.63120567,0
-118.4690018,34.0595016,1727,21452.69,63963,0.153081018,1.9,6,67.6426417,67.6426417,10.34743045,12.06,75.74,12.21,69.43,0,16.57,40.37758831,67.69,4.403302477,0,74.00115808,25.99884192,4.284887087,36.24740291,71.56344411,42.54813703,62.14294624,5.269801199,0,10.40258595
-118.4449997,34.0612984,208,4171.122,37115,0.078875655,1.58,9,67.62837219,67.62837219,21.91949565,10.33,84.49,5.17,58.97,0,0,57.44680851,100,40.59294471,15.38461538,66.34615385,18.26923077,55.28846154,36.69490171,72.83484391,42.54813703,71.39827866,16.58251814,0,0
-118.4319992,34.0573006,493,8602.272,108250,0.110784683,1.93,9,67.63334147,67.63334147,13.77420787,14.69,65.59,19.73,81.95,0,7.24,43.23189927,43,28.22116587,2.231237323,30.42596349,67.34279919,0,34.984817,73.69083585,42.54813703,9.87900711,56.54780688,0,0
-118.4469986,34.0266991,613,9641.624,52417,0.130787092,2.06,6,67.53339672,67.53339672,18.7561687,14.75,69.15,16.1,51.63,1.35,24.11,44.09199048,59.38,26.56992745,0,31.48450245,68.51549755,0,26.21064408,75.10070493,42.54813703,93.26431333,43.54686021,0,58.44842786
-118.4599991,33.9688988,534,6428.304,106333,0.169718161,2.04,6,67.22424589,67.22424589,14.06373382,14.57,74.88,10.54,85.98,0,7.42,39.23006416,46.25,53.31498624,0,83.89513109,16.10486891,33.52059925,0,75.17623364,46.98674669,32.44355744,40.24929,99.84485816,37.87834264
-118.4059982,33.9570999,570,2679.222,75625,0.440426365,2.07,6,67.03269379,67.03269379,20.59649751,16.27,66.1,17.63,69.41,4.58,13.98,47.71186441,60.7,54.01551163,0,27.36842105,72.63157895,5.263157895,0,78.73867069,42.54813703,63.31545466,46.30798359,0,10.40258595
-118.2549973,33.7771988,279,2365.74,20759,0.446371952,3.78,6,67.56671201,67.56671201,50.60825941,34.47,55.68,9.85,0,19.41,76.89,72.15909091,81.72,23.41756317,0,39.4265233,60.5734767,12.90322581,0,64.47633434,22.23055764,16.40264438,95.31397917,97.7393617,93.00617103
-118.2929993,33.7621994,593,2853.405,72563,0.600685795,2.89,6,67.57698665,67.57698665,31.10343529,19.78,59.45,20.77,51.46,1.69,40.55,55.95099183,14.17,57.55566675,0,86.846543,13.153457,0,0,63.6958711,22.23055764,60.62117999,30.87724834,76.52925532,81.4869233
-118.3040009,33.7492981,280,4609.244,77121,0.159679118,2.63,6,67.57755966,67.57755966,21.90397025,23.1,63.45,13.45,29.21,9.38,45.24,49.04891304,42.86,35.53915437,0,28.21428571,71.78571429,0,0,62.3489426,22.23055764,27.17974305,24.28210792,76.52925532,14.1933588
-118.2860031,33.7262993,544,15940.12,46806,0.090651771,2.66,6,67.57756042,67.57756042,31.51388192,28.51,61.79,9.69,22.15,8.93,68.3,53.42560554,81.43,15.54916187,6.433823529,39.15441176,54.41176471,4.227941176,0,60.18378651,22.23055764,23.45016839,90.31240139,80.62943262,0
-118.3069992,33.7196999,347,11358.55,99306,0.109168846,3.57,6,67.57756042,67.57756042,21.1677778,29.92,61.94,8.15,62.1,0.97,33.15,53.87096774,6.34,67.72579435,0,2.305475504,97.6945245,7.780979827,0,57.91792548,22.23055764,17.03879257,95.31397917,71.63120567,0
-118.2699966,34.2386017,396,3985.912,48929,0.242102666,2.44,9,67.53346062,67.53346062,21.61546584,17.93,64.56,17.51,74.51,1.24,7.77,44.87046632,18.43,27.67075306,2.777777778,62.62626263,34.5959596,6.565656566,73.99712322,62.99093656,69.09227307,58.97467881,85.87882613,63.56382979,0
-118.3539963,34.2251015,668,4018.778,74868,0.45809942,2.76,9,67.36975041,67.36975041,27.90110066,15.64,70.67,13.69,68.66,2.12,16.19,41.71645845,19.91,30.34776082,0,28.44311377,71.55688623,0,71.37605881,63.88469285,69.09227307,79.55594362,57.93625749,63.56382979,0
-118.3420029,34.2122993,995,9777.022,89094,0.287101716,2.48,9,67.38394267,67.38394267,25.27125869,9.94,74.81,15.25,77.16,1.14,10.01,45.56465978,18.29,38.49136853,0,85.52763819,14.47236181,0,70.25731181,64.74068479,69.09227307,91.06897842,87.91416851,63.56382979,0
-118.3479996,34.2193985,320,2509.552,49847,0.353847971,2.78,9,67.37685427,67.37685427,25.27125869,19.82,64.08,16.1,67.23,0,30.29,47.74774775,6.88,38.49136853,7.1875,23.4375,69.375,0,70.25731181,64.74068479,69.09227307,91.06897842,87.91416851,63.56382979,0
-118.3410034,34.2445984,767,662.3804,42042,3.205106742,2.77,9,67.44089606,67.44089606,49.81850056,14.04,72.54,13.42,68.25,1.88,27.89,54.54545455,29.47,81.41105829,0.782268579,63.88526728,35.33246415,13.55932203,73.45373182,62.77693857,63.64091023,80.79081951,72.5623225,63.56382979,79.01851308
-118.5899963,34.226799,1014,56108.24,44103,0.042845758,2.37,9,67.3927002,67.3927002,28.48148991,24.13,70.8,5.07,15.22,3.24,77.16,49.12645591,81.56,95.75931949,0.690335306,85.40433925,13.90532544,8.08678501,71.63177241,55.92900302,69.09227307,47.99800424,39.25528558,0,0
-118.5220032,34.2467995,1333,28887.05,38257,0.096686934,2.06,9,66.94015121,66.94015121,21.44600183,16.68,80.28,3.04,41.75,12.46,18.22,44.43250985,85.9,40.00500375,16.7291823,82.22055514,1.050262566,3.750937734,77.43327473,57.38922457,69.09227307,37.7822128,59.13537393,41.97695035,23.18542463
-118.5390015,34.2452011,784,14035.53,52201,0.143065528,2.56,9,67.06772709,67.06772709,19.30268341,23.16,66.29,10.56,60.21,2.14,18.97,43.22709163,69.52,57.45559169,2.933673469,85.58673469,11.47959184,4.464285714,77.68898833,55.8408862,69.09227307,22.227766,49.43199748,41.97695035,40.49368205
-118.4589996,34.2392998,389,10651.49,74489,0.113317513,3.1,9,66.83872604,66.83872604,23.57679316,25.19,69.76,5.05,8.29,1.66,49.79,33.30571665,5.4,9.344508381,15.16709512,54.75578406,30.07712082,7.455012853,76.09077833,59.90684794,69.09227307,40.62616939,0,0,0
-118.4639969,34.2391014,908,17110.5,51133,0.184681937,3.48,9,66.80754768,66.80754768,23.57679316,27.88,63.96,8.16,18.58,8.58,43.8,50.06329114,41.52,9.344508381,18.39207048,73.6784141,7.929515419,7.709251101,76.09077833,59.90684794,69.09227307,40.62616939,0,0,0
-118.4560013,34.2467995,334,9616.676,101500,0.151507652,4.36,9,66.91490936,66.91490936,23.25064617,28.07,62.8,9.13,21.21,0,66.78,51.68153741,0,17.75081311,0,11.9760479,88.0239521,5.089820359,77.12961483,59.06344411,69.09227307,28.42709243,0,0,0
-118.4629974,34.2463989,498,5828.97,62143,0.247213501,2.89,9,66.87525654,66.87525654,23.25064617,18.32,76.83,4.86,24.01,3.68,55.66,39.27827897,21.69,17.75081311,7.02811245,81.52610442,11.44578313,0,77.12961483,59.06344411,69.09227307,28.42709243,0,0,0
-118.4700012,34.2392006,884,20102.25,32593,0.155853232,3.54,9,66.77460141,66.77460141,39.31566572,37.31,54.26,8.43,10.82,9.58,74.24,60.93201404,84.84,48.43632725,24.54751131,44.3438914,31.10859729,4.298642534,77.00175803,59.12638469,69.09227307,93.71335911,0,0,0
-118.4700012,34.2462997,329,8928.61,80179,0.149071347,3.8,9,66.84070657,66.84070657,39.31566572,26,51.47,22.54,15.55,2.1,65.29,60.70623591,0,48.43632725,0,54.40729483,45.59270517,0,77.00175803,59.12638469,69.09227307,93.71335911,0,0,0
-118.4700012,34.2300987,801,42166.61,29547,0.076577189,4.03,9,66.69301732,66.69301732,35.46965564,39.55,56.98,3.47,2.01,1.18,95.45,58.84174667,93.13,20.52789592,0,87.01622971,12.98377029,8.8639201,75.06792393,60.88872105,69.09227307,92.14169889,0,0,0
-118.4700012,34.2248001,888,21483.03,35775,0.145370558,3.52,9,66.65391032,66.65391032,40.27898629,38.3,59.43,2.27,3.23,2.53,86.1,50.33621518,88.29,32.52439329,0,73.98648649,26.01351351,3.040540541,74.26881892,61.32930514,69.09227307,95.28501933,5.269801199,0,0
-118.4629974,34.2242012,939,23778,50444,0.147741611,3.74,9,66.71621704,66.71621704,32.48957321,29.72,62.85,7.43,6.21,1.37,73.07,49.41645317,62.41,14.4858644,7.028753994,76.78381257,16.18743344,2.449414271,73.83730222,61.53071501,69.09227307,40.55132843,0,0,0
-118.4140015,34.2327995,177,6715.351,59716,0.10900398,4.14,9,67.11554432,67.11554432,41.25933753,34.02,57.65,8.33,1.09,0.82,65.44,52.32240437,15.25,98.86164623,0,15.81920904,84.18079096,7.344632768,73.24596452,61.97129909,69.09227307,94.49918922,32.3130325,48.98049645,63.94357919
-118.4329987,34.2504005,161,5833.348,51083,0.107656869,3.9,9,67.07618459,67.07618459,41.28725577,11.94,80.26,7.8,0,0,100,46.33757962,13.04,36.06454841,0,45.96273292,54.03726708,0,75.88301103,60.71248741,69.09227307,98.75265062,30.87724834,48.98049645,10.40258595
-118.4430008,34.2431984,262,16758.52,45781,0.086642486,5.54,9,66.97491709,66.97491709,25.65440297,22.31,74.1,3.58,5.92,0,94.08,53.37465565,36.26,18.50137603,0,24.42748092,75.57251908,3.816793893,76.41042033,59.75579053,69.09227307,40.15217662,0,0,0
-118.4430008,34.2482986,349,10448.64,55050,0.173993856,5.21,9,67.00848007,67.00848007,25.65440297,29.76,65.68,4.57,10.45,0.55,84.93,54.78547855,24.36,18.50137603,0,13.46704871,86.53295129,2.865329513,76.41042033,59.75579053,69.09227307,40.15217662,0,0,0
-118.4459991,34.2499008,259,17406.47,31806,0.048372811,3.25,9,66.99391937,66.99391937,37.47752074,32.66,66.39,0.95,3.68,0,83.37,51.18764846,84.17,56.37978484,0,79.15057915,20.84942085,27.02702703,77.67300623,58.62286002,69.09227307,95.87127354,0,0,0
-118.4449997,34.2523994,253,11201.78,47390,0.110607462,4.9,9,67.02195195,67.02195195,37.47752074,28.73,64.09,7.18,8.07,0,91.93,58.6763519,4.74,56.37978484,0,0,100,0,77.67300623,58.62286002,69.09227307,95.87127354,0,0,0
-118.4520035,34.2458992,473,15985.83,65938,0.109597033,3.52,9,66.93513489,66.93513489,34.75159146,35.5,57.48,7.02,15.41,0.8,57.71,58.73287671,10.78,48.89917438,6.131078224,76.53276956,17.33615222,0,76.58622343,59.54179255,69.09227307,46.68828739,0,0,0
-118.4459991,34.2372017,785,20377.92,45202,0.126018731,3.27,9,66.91551056,66.91551056,28.60357473,28.43,61.61,9.97,10.28,7.55,58.45,60.31931464,64.46,50.91318489,0.891719745,84.96815287,14.14012739,2.929936306,75.13185233,60.96424975,69.09227307,57.05376076,0,0,0
-118.4469986,34.240799,752,37263.46,44278,0.084586878,4.19,9,66.92080307,66.92080307,34.43763017,33.28,64.59,2.13,1.49,2.79,86.33,54.18781726,43.62,90.65549162,0.132978723,87.89893617,11.96808511,3.191489362,75.75515423,60.62437059,69.09227307,46.03966571,0,0,0
-118.4520035,34.2296982,880,61079.51,36802,0.05347129,3.71,9,66.82942963,66.82942963,38.4666561,25.9,73.2,0.89,0.55,7.81,89.65,45.223515,92.16,96.05954466,0,98.63636364,1.363636364,0,74.23685472,61.46777442,69.09227307,38.29362604,0,0,0
-118.5319977,34.2247009,983,11471.49,42583,0.271717089,3.17,9,66.90056,66.90056,34.29122154,23.64,69.23,7.12,27.49,2.37,55.47,53.03176131,77.11,23.51763823,10.88504578,45.67650051,43.43845371,1.017293998,76.13872463,58.52215509,69.09227307,52.68803792,78.81035027,41.97695035,0
-118.5429993,34.2258987,377,6045.677,42109,0.219826501,3.53,9,67.01897335,67.01897335,37.77885572,22.87,62.68,14.45,29.5,12.26,38.98,53.72460497,33.95,71.29096823,0,68.43501326,31.56498674,0,75.80310053,57.96827795,69.09227307,49.44492952,60.30293468,41.97695035,0
-118.5390015,34.2243996,464,10682.66,44297,0.145656659,3.35,9,66.97325134,66.97325134,37.77885572,27.19,64.27,8.55,27.38,6.17,59.06,42.99485861,70.04,71.29096823,8.405172414,50.21551724,41.37931034,13.79310345,75.80310053,57.96827795,69.09227307,49.44492952,60.30293468,41.97695035,0
-118.4810028,34.2429008,455,3717.199,85156,0.500107723,3.58,9,66.78109719,66.78109719,27.61768178,22.16,62.02,15.81,38.3,3.82,30.77,55.13717052,21.54,73.75531649,0,34.94505495,65.05494505,4.395604396,77.25747163,58.77391742,69.09227307,88.33728327,35.7052698,0,0
-118.4209976,34.2304001,412,8988.936,78111,0.183892744,4.01,9,67.05941495,67.05941495,41.25933753,22.38,71.87,5.75,15.55,0.85,52.21,41.43980641,8.5,98.86164623,0,53.88349515,46.11650485,0,73.24596452,61.97129909,69.09227307,94.49918922,32.3130325,48.98049645,63.94357919
-118.4169998,34.2352982,377,17496.93,64702,0.097102766,4.51,9,67.10022627,67.10022627,41.25933753,28.19,66.68,5.12,12.6,0,80.64,52.20718069,31.03,98.86164623,0,14.05835544,85.94164456,0,73.24596452,61.97129909,69.09227307,94.49918922,32.3130325,48.98049645,63.94357919
-118.4290009,34.2470016,244,11278.74,54075,0.130511029,6.03,9,67.08136368,67.08136368,41.28725577,36.14,62.91,0.95,2.17,0,97.83,66.50815217,50.41,36.06454841,0,6.147540984,93.85245902,0,75.88301103,60.71248741,69.09227307,98.75265062,30.87724834,48.98049645,10.40258595
-118.4209976,34.2405014,195,4736.501,38698,0.156022345,3.79,9,67.10170873,67.10170873,41.28725577,15.7,73.88,10.42,10.42,0,85.25,45.46684709,35.38,36.06454841,0,55.38461538,44.61538462,0,75.88301103,60.71248741,69.09227307,98.75265062,30.87724834,48.98049645,10.40258595
-118.4260025,34.2417984,490,17525.49,66023,0.144817659,5.18,9,67.078372,67.078372,41.28725577,27.74,61.78,10.48,5.32,0,92.71,50.11820331,13.27,36.06454841,3.469387755,9.795918367,86.73469388,0,75.88301103,60.71248741,69.09227307,98.75265062,30.87724834,48.98049645,10.40258595
-118.435997,34.2532997,283,12561.99,48250,0.108661121,4.82,9,67.0814031,67.0814031,41.28725577,31.28,63.23,5.49,6.37,5.13,80.44,59.63369963,16.25,36.06454841,0,30.03533569,69.96466431,10.9540636,75.88301103,60.71248741,69.09227307,98.75265062,30.87724834,48.98049645,10.40258595
-118.4380035,34.2466011,255,12173.54,75375,0.105146047,5.02,9,67.02956009,67.02956009,25.65440297,31.17,63.36,5.47,0.39,0,98.05,55.9375,41.57,18.50137603,0,18.43137255,81.56862745,0,76.41042033,59.75579053,69.09227307,40.15217662,0,0,0
-118.4420013,34.2601013,178,9933.039,63125,0.091512779,5.11,9,67.09492493,67.09492493,37.47752074,35.2,54.23,10.56,0,0,100,59.7359736,14.61,56.37978484,0,39.3258427,60.6741573,0,77.67300623,58.62286002,69.09227307,95.87127354,0,0,0
-118.439003,34.2569008,271,9853.684,53194,0.119549203,4.35,9,67.08034388,67.08034388,37.47752074,30.73,60.69,8.57,2.46,0,93.46,61.62988115,29.52,56.37978484,0,48.33948339,51.66051661,9.594095941,77.67300623,58.62286002,69.09227307,95.87127354,0,0,0
-118.4309998,34.2233009,220,20173.48,29359,0.044712176,4.1,9,66.97283936,66.97283936,38.45083739,33.92,62.52,3.55,3.44,3.44,71.51,52.77161863,79.09,30.61045784,0,25,75,0,71.00847051,62.5755287,69.09227307,38.41836098,19.61186494,48.98049645,0
-118.4319992,34.2187996,473,9318.62,41063,0.168265258,3.32,9,66.95036593,66.95036593,38.45083739,19.2,74.93,5.87,15.24,0,49.3,44.00510204,63.85,30.61045784,0,41.86046512,58.13953488,0,71.00847051,62.5755287,69.09227307,38.41836098,19.61186494,48.98049645,0
-118.3919983,34.2103004,869,21956.64,36837,0.125019112,3.16,9,67.19911804,67.19911804,39.45777396,26.45,70.17,3.39,4.88,4.92,84.95,49.87249545,84.35,21.92894671,1.495972382,63.75143843,34.75258918,7.249712313,68.64311971,64.224572,69.09227307,36.27292004,51.21489429,0,43.54980899
-118.3929977,34.2178001,290,10011.71,58611,0.12115809,4.18,9,67.19999695,67.19999695,42.33874243,24.65,64.05,11.29,18.14,0,51.85,56.80131904,21.72,19.93995497,5.517241379,18.27586207,76.20689655,2.75862069,70.06552661,63.60775428,69.09227307,67.86827991,97.08109814,0,71.87775492
-118.401001,34.1747017,1058,13947.38,45929,0.168562171,2.22,9,67.21764701,67.21764701,38.38563753,19.65,71.25,9.1,69.8,3.79,17.95,49.766057,69.85,71.55366525,9.168241966,48.39319471,42.43856333,14.74480151,62.77768899,66.64149043,69.09227307,82.12548335,49.43199748,48.98049645,0
-118.3899994,34.1866989,856,19821.5,42778,0.125217569,2.9,9,67.23523808,67.23523808,36.0291015,19.3,72.69,8.02,35.46,14.46,49.11,41.53908139,87.15,56.24218164,0,51.28504673,48.71495327,0,64.02429279,66.45266868,69.09227307,85.29375078,79.85168823,0,10.40258595
-118.3769989,34.1875992,267,8471.012,45139,0.09384947,2.98,9,67.27966563,67.27966563,42.59310729,31.82,56.1,12.08,40.63,0,53.33,66.5408805,46.07,91.31848887,0,40.07490637,59.92509363,8.239700375,64.67955889,66.94360524,69.09227307,55.81888487,88.22972547,0,63.94357919
